Owner_TAG,State_ID,Building_ID,Target_Level,Required_Technology,Country_Currently_Has_Tech,Conflict_Type,Recommended_Action,Reason,Historical_Source
USA,STATE_PENNSYLVANIA,building_paper_mill,2,traditional_papermaking,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for nationally prominent sectors; firearms remains REVIEW at level 1.,https://philadelphiaencyclopedia.org/essays/paper-and-papermaking/
USA,STATE_PENNSYLVANIA,building_tooling_workshop,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for nationally prominent sectors; firearms remains REVIEW at level 1.,https://philadelphiaencyclopedia.org/essays/metalworking/
USA,STATE_PENNSYLVANIA,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for nationally prominent sectors; firearms remains REVIEW at level 1.,https://www.upenn.edu/about/history
USA,STATE_RHODE_ISLAND,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative level 1.,https://home.nps.gov/places/essex-national-heritage-area.htm
USA,STATE_RHODE_ISLAND,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative level 1.,https://tile.loc.gov/storage-services/master/pnp/habshaer/ri/ri0400/ri0446/data/ri0446data.pdf
USA,STATE_RHODE_ISLAND,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative level 1.,https://www.brown.edu/about/history
USA,STATE_RHODE_ISLAND,building_whaling_station,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative level 1.,https://www.nps.gov/nebe/learn/historyculture/whalingheritage.htm
USA,STATE_SOUTH_CAROLINA,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Rice level 3, indigo/port/trade level 2.",https://www.nps.gov/articles/charleston-community-history.htm
USA,STATE_SOUTH_CAROLINA,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Rice level 3, indigo/port/trade level 2.",https://www.nps.gov/articles/charleston-community-history.htm
USA,STATE_VIRGINIA,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Tobacco level 4; Norfolk/Chesapeake port capacity level 2.,https://encyclopediavirginia.org/entries/tobacco-in-colonial-virginia/
USA,STATE_VIRGINIA,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Tobacco level 4; Norfolk/Chesapeake port capacity level 2.,https://encyclopediavirginia.org/entries/tobacco-in-colonial-virginia/
USA,STATE_VIRGINIA,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Tobacco level 4; Norfolk/Chesapeake port capacity level 2.,https://www.wm.edu/about/history/
BRZ,STATE_BAHIA,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1, with Pernambuco/Bahia above secondary captaincies.",https://www.britannica.com/place/Brazil/The-sugar-cycle; https://www.jstor.org/stable/10.3138/j.ctt1vgw7t0
BRZ,STATE_BAHIA,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2, with Pernambuco/Bahia above secondary captaincies.",https://www.britannica.com/place/Brazil/The-sugar-cycle; https://www.jstor.org/stable/10.3138/j.ctt1vgw7t0
BRZ,STATE_GOIAS,building_gold_mine,2,applied_mineralogy,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2.,https://academic.oup.com/edited-volume/61800/chapter-abstract/546411635
BRZ,STATE_MARANHAO,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative level 1 at the 1776 cutoff.,https://www.britannica.com/place/Maranhao-state-Brazil/History
BRZ,STATE_MINAS_GERAIS,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Gold level 4; administration/roads 2; support sectors 1.,https://academic.oup.com/edited-volume/61800/chapter-abstract/546411635; https://revistas.ucm.es/index.php/RCHA/en/article/view/40233
BRZ,STATE_MINAS_GERAIS,building_gold_mine,4,applied_mineralogy,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Gold level 4; administration/roads 2; support sectors 1.,https://academic.oup.com/edited-volume/61800/chapter-abstract/546411635; https://revistas.ucm.es/index.php/RCHA/en/article/view/40233
BRZ,STATE_PARA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.britannica.com/place/Para-state-Brazil/History
BRZ,STATE_PARAIBA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1, with Pernambuco/Bahia above secondary captaincies.",https://www.britannica.com/place/Brazil/The-sugar-cycle; https://www.jstor.org/stable/10.3138/j.ctt1vgw7t0
BRZ,STATE_PERNAMBUCO,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1, with Pernambuco/Bahia above secondary captaincies.",https://www.britannica.com/place/Brazil/The-sugar-cycle; https://www.jstor.org/stable/10.3138/j.ctt1vgw7t0
BRZ,STATE_PERNAMBUCO,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2, with Pernambuco/Bahia above secondary captaincies.",https://www.britannica.com/place/Brazil/The-sugar-cycle; https://www.jstor.org/stable/10.3138/j.ctt1vgw7t0
BRZ,STATE_RIO_DE_JANEIRO,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/admin level 3; roads/shipyard 2; other sectors 1.,https://multirio.rj.gov.br/index.php/historia-do-brasil/rio-de-janeiro/2441-o-porto-do-rio-de-janeiro; https://revistas.ucm.es/index.php/RCHA/en/article/view/40233
BRZ,STATE_RIO_DE_JANEIRO,building_port,3,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/admin level 3; roads/shipyard 2; other sectors 1.,https://multirio.rj.gov.br/index.php/historia-do-brasil/rio-de-janeiro/2441-o-porto-do-rio-de-janeiro; https://revistas.ucm.es/index.php/RCHA/en/article/view/40233
BRZ,STATE_RIO_GRANDE_DO_NORTE,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1, with Pernambuco/Bahia above secondary captaincies.",https://www.britannica.com/place/Brazil/The-sugar-cycle; https://www.jstor.org/stable/10.3138/j.ctt1vgw7t0
BRZ,STATE_RIO_GRANDE_DO_SUL,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.britannica.com/place/Rio-Grande-do-Sul/History
BRZ,STATE_SANTA_CATARINA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.britannica.com/place/Rio-Grande-do-Sul/History
BRZ,STATE_SAO_PAULO,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.britannica.com/place/Sao-Paulo-state-Brazil/History
FRA,STATE_GUAYANA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.britannica.com/place/French-Guiana/History
NET,STATE_GUAYANA,building_coffee_plantation,3,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3.,https://www.britannica.com/place/Suriname/History
NET,STATE_GUAYANA,building_government_administration,1,systematic_administrative_statistics,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1.,https://www.britannica.com/place/Suriname/History
NET,STATE_GUAYANA,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2.,https://www.britannica.com/place/Suriname/History
NET,STATE_GUAYANA,building_sugar_plantation,3,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3.,https://www.britannica.com/place/Suriname/History
SC2,STATE_BOLIVAR,building_barrack,1,organized_military_establishments,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/fortification level 3; administration 2; garrison/shipyard 1.,https://whc.unesco.org/en/list/285
SC2,STATE_BOLIVAR,building_naval_fortification,3,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/fortification level 3; administration 2; garrison/shipyard 1.,https://whc.unesco.org/en/list/285
SC2,STATE_BOLIVAR,building_port,3,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/fortification level 3; administration 2; garrison/shipyard 1.,https://whc.unesco.org/en/list/285
SC2,STATE_BOLIVAR,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/fortification level 3; administration 2; garrison/shipyard 1.,https://whc.unesco.org/en/list/285
SC2,STATE_CUNDINAMARCA,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1.,https://www.britannica.com/place/Bogota/History
SC2,STATE_MIRANDA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1.,https://www.britannica.com/place/Venezuela/Colonial-era
SC2,STATE_ZULIA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.britannica.com/place/Maracaibo-Venezuela
SC3,STATE_LIMA,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Administration/trade 3; port/fortification/roads 2; institutions/manufactures 1.,https://www.britannica.com/place/Lima/History; https://whc.unesco.org/en/list/420
SC3,STATE_LIMA,building_naval_fortification,2,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Administration/trade 3; port/fortification/roads 2; institutions/manufactures 1.,https://www.britannica.com/place/Lima/History; https://whc.unesco.org/en/list/420
SC3,STATE_LIMA,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Administration/trade 3; port/fortification/roads 2; institutions/manufactures 1.,https://www.britannica.com/place/Lima/History; https://whc.unesco.org/en/list/420
SC3,STATE_LIMA,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Administration/trade 3; port/fortification/roads 2; institutions/manufactures 1.,https://www.britannica.com/place/Lima/History; https://whc.unesco.org/en/list/420
SC3,STATE_LOS_RIOS,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.britannica.com/place/Valdivia-Chile
SC3,STATE_SANTIAGO,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1.,https://www.britannica.com/place/Chile/The-colonial-period
SC4,STATE_BUENOS_AIRES,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Ranching level 3, port/trade 2.",https://www.cambridge.org/core/books/abs/rise-of-capitalism-on-the-pampas/prices-and-marketing/B988B53963EB5B7884364138F62E7859
SC4,STATE_URUGUAY,building_barrack,1,organized_military_establishments,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1.,https://www.cambridge.org/core/books/abs/rise-of-capitalism-on-the-pampas/prices-and-marketing/B988B53963EB5B7884364138F62E7859; https://www.britannica.com/place/Montevideo
