Research_Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Current_Level,Target_Level,Delta,Decision,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Tech_Distribution_Review,Map_Rework_Risk,Serenissima_Protected,Historical_Evidence,Level_Rationale,Source_1,Source_2,Notes,Base_Historical_Target_Level,Overlay_Type,Overlay_Reason
R5_EAST_ASIA,SIA,Siam,STATE_BANGKOK,Bangkok,building_port,Port,0,1,1,ADD,HIGH,EXPORT_REGIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,YES,NONE,NO,Chao Phraya maritime commerce under Thonburi,One organized port level.,https://www.cambridge.org/core/journals/itinerario/article/abs/economic-links-with-ayutthaya-changes-in-networks-between-japan-china-and-siam-in-the-early-modern-period/7CAFEDDF1BAE823B55B633448BC44209,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_BANGKOK,Bangkok,building_railway,Regional Infrastructure,0,1,1,ADD,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,NO,NONE,NO,Canal/river-side transport works and royal roads in the capital region,"Single infrastructure level; canal justification local-regional, no rail.",https://www.cambridge.org/core/journals/itinerario/article/abs/economic-links-with-ayutthaya-changes-in-networks-between-japan-china-and-siam-in-the-early-modern-period/7CAFEDDF1BAE823B55B633448BC44209,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=1; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_BANGKOK,Bangkok,building_rice_farm,Rice Farms,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2109 | CURRENT_PM=pm_no_secondary|pm_simple_farming_building_rice_farm|pm_tools_disabled,0,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_BANGKOK,Bangkok,building_shipyard,Shipyards,0,1,1,ADD,MEDIUM,MILITARY_STATE_DEMAND,DOMESTIC_NATIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,YES,NONE,NO,Thonburi state depended on river and maritime fleets,Conservative level 1.,https://www.cambridge.org/core/journals/itinerario/article/abs/economic-links-with-ayutthaya-changes-in-networks-between-japan-china-and-siam-in-the-early-modern-period/7CAFEDDF1BAE823B55B633448BC44209,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_BANGKOK,Bangkok,building_tea_plantation,Tea Plantations,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2135 | CURRENT_PM=default_building_tea_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_BANGKOK,Bangkok,building_tobacco_plantation,Tobacco Plantations,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2148 | CURRENT_PM=default_building_tobacco_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_BANGKOK,Bangkok,building_trade_center,Trade Center,0,2,2,ADD,HIGH,ENTREPOT_REEXPORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,NO,NONE,NO,State contains the Thonburi/Ayutthaya commercial axis; Ayutthaya had been a major transit port and Taksin rebuilt trade after 1767,Level 2 for the regional trade system; not an anachronistic 1782 Bangkok assumption.,https://www.cambridge.org/core/journals/itinerario/article/abs/economic-links-with-ayutthaya-changes-in-networks-between-japan-china-and-siam-in-the-early-modern-period/7CAFEDDF1BAE823B55B633448BC44209,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/all-political-power-comes-from-the-barrel-of-a-gun-arms-trading-gun-control-and-revolt-in-ayutthaya-16581709/018E8EAA0AAE07CBCF41E59EC02FA5EC,"1776 justification is Thonburi/Ayutthaya corridor, not post-1782 Bangkok city. | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv",2,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_CAMBODIA,Cambodia,building_angkor_wat,Angkor Wat,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,VIETNAM_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2062,0,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_CAMBODIA,Cambodia,building_tea_plantation,Tea Plantations,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,VIETNAM_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2049 | CURRENT_PM=default_building_tea_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_LAOS,Laos,building_opium_plantation,Opium Plantations,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,VIETNAM_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2362 | CURRENT_PM=default_building_opium_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R6_SOUTHEAST_ASIA_OCEANIA,SIA,Siam,STATE_MALAYA,Malaya,building_banana_plantation,Banana Plantations,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/12_indonesia.txt:common/history/buildings/12_indonesia.txt:71 | CURRENT_PM=default_building_banana_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_NAKHON_RATCHASIMA,Nakhon Ratchasima,building_livestock_ranch,Livestock Ranches,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2424 | CURRENT_PM=pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,0,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_NAKHON_RATCHASIMA,Nakhon Ratchasima,building_rice_farm,Rice Farms,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2411 | CURRENT_PM=pm_no_secondary|pm_simple_farming_building_rice_farm|pm_tools_disabled,0,NONE,Frozen historical target unchanged.
R5_EAST_ASIA,SIA,Siam,STATE_NAKHON_RATCHASIMA,Nakhon Ratchasima,building_tobacco_plantation,Tobacco Plantations,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2437 | CURRENT_PM=default_building_tobacco_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_ABRUZZO,Abruzzo,building_furniture_manufactory,Furniture Manufacturies,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1174 | CURRENT_PM=pm_automation_disabled|pm_handcrafted_furniture|pm_no_luxuries,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_ABRUZZO,Abruzzo,building_livestock_ranch,Livestock Ranches,2,2,0,KEEP,HIGH,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Abruzzo was central to the large-scale transhumant sheep economy linked to Apulian plains and wool markets.,Level 2 for a highly organized pastoral system.,https://www.treccani.it/enciclopedia/transumanza_%28Enciclopedia-Italiana%29/,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1226 | CURRENT_PM=pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,2,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_ABRUZZO,Abruzzo,building_logging_camp,Logging Camps,3,2,-1,DECREASE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1200 | CURRENT_PM=pm_hardwood|pm_no_equipment|pm_road_carts|pm_saw_mills,0,LOGGING_CALIBRATION,Wood supply calibration replaces unsafe research-only level.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_ABRUZZO,Abruzzo,building_vineyard,Vineyards,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1187 | CURRENT_PM=default_building_vineyard|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_ABRUZZO,Abruzzo,building_wheat_farm,Wheat Farms,6,1,-5,DECREASE,LOW,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Commercial cereal production complemented pastoralism.,One conservative level.,https://www.treccani.it/enciclopedia/abruzzi_%28Enciclopedia-Italiana%29/,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1213 | CURRENT_PM=pm_no_secondary|pm_simple_farming|pm_tools,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_APULIA,Apulia,building_fishing_wharf,Fishing Wharves,5,0,-5,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1157 | CURRENT_PM=pm_simple_fishing|pm_unrefrigerated,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_APULIA,Apulia,building_livestock_ranch,Livestock Ranches,4,1,-3,DECREASE,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Pastoralism and transhumance formed an important commercial sector in southern Italy.,One level for organized market husbandry.,https://www.treccani.it/enciclopedia/transumanza_%28Enciclopedia-Italiana%29/,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1144 | CURRENT_PM=pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_APULIA,Apulia,building_port,Port,0,1,1,ADD,LOW,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,YES,NONE,NO,Adriatic Apulian ports handled regional grain and Mediterranean trade.,One level only.,https://www.treccani.it/enciclopedia/puglia_%28Enciclopedia-Italiana%29/,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_APULIA,Apulia,building_vineyard,Vineyards,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1131 | CURRENT_PM=default_building_vineyard|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_APULIA,Apulia,building_wheat_farm,Wheat Farms,3,2,-1,DECREASE,MEDIUM,EXPORT_REGIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Apulia was a major cereal-producing zone integrated into the kingdom’s grain markets.,Level 2 for market-oriented grain production.,https://www.treccani.it/enciclopedia/puglia_%28Enciclopedia-Italiana%29/,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1118 | CURRENT_PM=pm_no_secondary|pm_simple_farming|pm_tools,2,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_fishing_wharf,Fishing Wharves,5,0,-5,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1077 | CURRENT_PM=pm_simple_fishing|pm_unrefrigerated,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_food_industry,Food Industries,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1012 | CURRENT_PM=pm_bakery|pm_disabled_canning|pm_manual_dough_processing|pm_pot_stills,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_iron_mine,Iron Mines,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1025 | CURRENT_PM=pm_no_explosives|pm_no_steam_automation|pm_picks_and_shovels_building_iron_mine|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_livestock_ranch,Livestock Ranches,3,0,-3,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1090 | CURRENT_PM=pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_port,Port,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1103 | CURRENT_PM=pm_basic_port,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_silk_plantation,Silk Plantations,0,2,2,ADD,HIGH,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Calabrian silk production was important enough that reformers in the 1770s explicitly sought to improve its techniques and trade.,Level 2 for substantial commercial sericulture.,https://www.treccani.it/enciclopedia/domenico-grimaldi_%28Dizionario-Biografico%29/,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,2,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_sugar_plantation,Sugar Plantations,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1051 | CURRENT_PM=default_building_sugar_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_textile_mill,Textile Manufacture,0,1,1,ADD,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,PUTTING_OUT_NETWORK,NO,NONE,NO,"Local silk working existed, though reform literature indicates technical shortcomings and room for improvement.","One level for existing organized processing, below Piedmont/Lombardy scale.",https://www.treccani.it/enciclopedia/domenico-grimaldi_%28Dizionario-Biografico%29/,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_vineyard,Vineyards,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1038 | CURRENT_PM=default_building_vineyard|pm_road_carts,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CALABRIA,Calabria,building_wheat_farm,Wheat Farms,3,0,-3,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1064 | CURRENT_PM=pm_no_secondary|pm_simple_farming|pm_tools,0,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CAMPANIA,Campania,building_arms_industry,Arms Industries,2,1,-1,DECREASE,HIGH,MILITARY_STATE_DEMAND,MILITARY_STATE_DEMAND,NONE,STATE_MANUFACTORY,NO,NONE,NO,The Bourbon naval/military complex included organized cannon and armament production.,One arms level separate from artillery.,https://www.marina.difesa.it/noi-siamo-la-marina/pilastro-logistico/Pagine/maricomlog-storia.aspx,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:882 | CURRENT_PM=pm_automation_disabled|pm_muskets,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CAMPANIA,Campania,building_artillery_foundry,Artillery Foundry,0,1,1,ADD,HIGH,MILITARY_STATE_DEMAND,MILITARY_STATE_DEMAND,NONE,STATE_MANUFACTORY,NO,NONE,NO,A cannon foundry was part of the Naples military-industrial complex and was explicitly reorganized under Charles of Bourbon.,One artillery-foundry level.,https://www.treccani.it/enciclopedia/reggio-e-branciforte-michele_%28Dizionario-Biografico%29/,,PROVENANCE_FILE=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R1_WESTERN_EUROPE,SIC,Two Sicilies,STATE_CAMPANIA,Campania,building_construction_sector,Construction Sector,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:839 | CURRENT_PM=pm_wooden_buildings,0,NONE,Frozen historical target unchanged.
