Research_Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Historical_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Multi_Researched,Conflict_Resolution,Source_1,Source_2,Notes
R5_EAST_ASIA,CHI,China,STATE_GUANGDONG,Western Guangdong,building_shipyard,Shipyards,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,Pearl River junk construction/repair for dense coastal trade,Conservative level 1.,YES,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_GUANGDONG,Western Guangdong,building_textile_mill,Textile Manufacture,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Southern silk/cotton handicraft production tied to Canton market,Organized aggregate production exists but below Jiangnan scale.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_GUANGDONG,Western Guangdong,building_trade_center,Trade Center,3,HIGH,ENTREPOT_REEXPORT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Canton was the legally concentrated European maritime trade port after 1757,"Large international entrepôt, conservatively level 3 rather than 4+.",NO,NONE,NO,,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_JIANGSU,Jiangsu,building_railway,Regional Infrastructure,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Core lower Grand Canal transport corridor,One of the empire’s strongest canalized transport zones; no rail.,NO,NONE,NO,,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=2; CANAL_LEVEL_JUSTIFICATION=3; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_JIANGSU,Jiangsu,building_rice_farm,Rice Farms,2,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Lower Yangzi commercial grain and dense market economy,Commercialized agriculture and canal shipment justify an aggregated level 2.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://whc.unesco.org/en/list/1443,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_JIANGXI,Jiangxi,building_paper_mill,Paper Mills,2,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Long-established paper-producing districts in southeast China,Level 2 for organized regional papermaking; kept below Jiangnan textiles.,YES,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_NANJING,Nanjing,building_government_administration,Government Administration,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Major regional administrative metropolis,Important provincial/imperial administrative concentration below Beijing.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_NANJING,Nanjing,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Grand Canal/Yangzi-linked transport system,Road and canal network justify level 2; no rail.,NO,NONE,NO,,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=2; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_NANJING,Nanjing,building_textile_mill,Textile Manufacture,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,URBAN_MANUFACTORY_CLUSTER,Nanjing imperial silk manufactory and extensive private weaving,Large organized weaving concentration supports level 3.,NO,NONE,NO,,https://www.phil.uni-wuerzburg.de/en/sinology/research/projekte/concluded-projects/silk-manufacturers-in-china/,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_NANJING,Nanjing,building_trade_center,Trade Center,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Yangzi and Grand Canal commercial node,Major national/regional trading center.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://whc.unesco.org/en/list/1443,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_SHANDONG,Shandong,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Grand Canal corridor through Shandong,Imperial grain-transport canal and roads justify level 2; no rail.,NO,NONE,NO,,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=2; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_SHANDONG,Shandong,building_salt_pan,Salt Works,2,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Large coastal salt sector in a core salt-producing province,Level 2 reflects durable commercial salt extraction rather than local pans.,NO,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/production-du-sel-et-changement-technique-en-chine/A40AF55B58A2E445AB9328EBF6694D7C,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_SHANXI,Shanxi,building_coal_mine,Coal Mines,1,LOW,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,COMMERCIAL_EXTRACTION,Shanxi possessed long-worked coal resources,"Evidence for 1776 organization is weaker than Yunnan copper, so only level 1/LOW.",NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_SICHUAN,Sichuan,building_paper_mill,Paper Mills,1,MEDIUM,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,PROTO_INDUSTRIAL_DISTRICT,Large premodern paper economy in southwest China,Conservative level 1 because state-specific scale is less secure than salt.,YES,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_SICHUAN,Sichuan,building_salt_mine,Salt Mines,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Deep brine wells and large organized salt industry,Exceptional organized extraction supports level 3.,NO,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/production-du-sel-et-changement-technique-en-chine/A40AF55B58A2E445AB9328EBF6694D7C,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_SUZHOU,Suzhou,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Canal-rich Jiangnan transport system,Dense canal transport and roads justify level 2; no rail.,NO,NONE,NO,,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=2; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_SUZHOU,Suzhou,building_silk_plantation,Silk Plantations,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_AGRICULTURE,Jiangnan sericulture tightly linked to weaving and long-distance trade,Large specialized sericulture sector supports level 3.,NO,NONE,NO,,https://www.mprl-series.mpg.de/studies/13/4/index.html,https://www.phil.uni-wuerzburg.de/en/sinology/research/projekte/concluded-projects/silk-manufacturers-in-china/,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_SUZHOU,Suzhou,building_textile_mill,Textile Manufacture,4,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,URBAN_MANUFACTORY_CLUSTER,Suzhou was a principal Qing silk-manufacturing center with state and private workshops,Exceptional concentration of weaving supports level 4 despite pre-mechanized technology.,NO,NONE,NO,,https://english.suzhou.gov.cn/szsenglish/szgshg/201611/21f8ff31146443c8bb796eb3017bfc29.shtml,https://www.phil.uni-wuerzburg.de/en/sinology/research/projekte/concluded-projects/silk-manufacturers-in-china/,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_SUZHOU,Suzhou,building_trade_center,Trade Center,3,HIGH,ENTREPOT_REEXPORT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Suzhou/Jiangnan was a major commercial and manufacturing hub,"Large national redistribution/manufacturing market, below only exceptional world entrepôts.",NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://whc.unesco.org/en/list/1443,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_YUNNAN,Yunnan,building_copper_mine,Copper Mine,4,HIGH,MILITARY_STATE_DEMAND,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,"Yunnan copper mines exceeded 8,000 tons around mid-18th century and fed imperial mints",Internationally exceptional organized copper belt warrants level 4.,NO,NONE,NO,,https://www.cambridge.org/core/journals/international-review-of-social-history/article/relevance-of-monetary-history-and-numismatics-for-social-and-economic-history-the-case-of-east-asia/C48F119CC86754DE53CE70FBBC6FC34A,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_YUNNAN,Yunnan,building_tea_plantation,Tea Plantations,2,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Southwestern tea production and caravan commerce,"Important specialized tea production, below Fujian export scale.",NO,NONE,NO,,https://academic.oup.com/edited-volume/61799/chapter/546340776,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_port,Port,1,MEDIUM,EXPORT_INTERCONTINENTAL,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Coastal and riverine commercial shipping,"One organized port level; foreign trade was concentrated at Canton, so no higher.",YES,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Southern terminus and feeder waterways of Grand Canal,Strong canal network plus roads; no rail.,NO,NONE,NO,,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=2; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_silk_plantation,Silk Plantations,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_AGRICULTURE,Hangzhou/Jiaxing/Huzhou specialization in sericulture,Strong specialized sericulture district supports level 3.,NO,NONE,NO,,https://www.mprl-series.mpg.de/studies/13/4/index.html,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_textile_mill,Textile Manufacture,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PROTO_INDUSTRIAL_DISTRICT,Hangzhou was one of the principal silk-manufacturing centers,Aggregated weaving sector supports level 3.,NO,NONE,NO,,https://www.phil.uni-wuerzburg.de/en/sinology/research/projekte/concluded-projects/silk-manufacturers-in-china/,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,building_trade_center,Trade Center,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Hangzhou as major Lower Yangzi commercial city,Level 2 for major national/export commerce.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_ZHILI,Hebei,building_port,Port,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Organized coastal/river access around Tianjin,One organized port level only.,YES,NONE,NO,,https://whc.unesco.org/en/list/1443,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_ZHILI,Hebei,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Grand Canal and capital road approaches,Strong road and canal justification; no rail.,NO,NONE,NO,,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=2; CANAL_LEVEL_JUSTIFICATION=2; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_ZHILI,Hebei,building_salt_pan,Salt Works,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,COMMERCIAL_EXTRACTION,Northern coastal salt production,Commercial salt works supplied large northern markets; conservative level 1.,NO,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/production-du-sel-et-changement-technique-en-chine/A40AF55B58A2E445AB9328EBF6694D7C,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_ZHILI,Hebei,building_trade_center,Trade Center,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Tianjin/Grand Canal gateway serving Beijing,Regional/national redistribution hub; kept at level 1 because Canton/Jiangnan dominate long-distance commerce.,NO,NONE,NO,,https://whc.unesco.org/en/list/1443,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CMI,Chiang Mai,STATE_CHIANG_MAI,Chiang Mai,building_trade_center,Trade Center,1,LOW,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Chiang Mai sat on mainland caravan networks,Regional hub only; confidence low due wartime disruption and depopulation in the late 18th century.,NO,NONE,NO,,https://www.cambridge.org/core/journals/itinerario/article/abs/economic-links-with-ayutthaya-changes-in-networks-between-japan-china-and-siam-in-the-early-modern-period/7CAFEDDF1BAE823B55B633448BC44209,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_ANNAM,Annam,building_government_administration,Government Administration,1,MEDIUM,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,OTHER,Phu Xuan/Hue served as Nguyen political center in central Vietnam,One regional-capital administration level.,NO,VIETNAM_FUTURE_REWORK,NO,,https://whc.unesco.org/en/list/948,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_ANNAM,Annam,building_port,Port,1,HIGH,EXPORT_INTERCONTINENTAL,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Hoi An river-sea port with quays and foreign merchant traffic,One organized port level.,YES,VIETNAM_FUTURE_REWORK,NO,,https://whc.unesco.org/en/list/948,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_ANNAM,Annam,building_shipyard,Shipyards,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,Nguyen maritime activity and port economy required organized shipbuilding/repair,Conservative level 1.,YES,VIETNAM_FUTURE_REWORK,NO,,https://whc.unesco.org/en/list/948,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_ANNAM,Annam,building_textile_mill,Textile Manufacture,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Silk/textile goods participated in Hoi An commerce,One aggregated textile level.,NO,VIETNAM_FUTURE_REWORK,NO,,https://whc.unesco.org/en/list/948,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_ANNAM,Annam,building_trade_center,Trade Center,2,HIGH,ENTREPOT_REEXPORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Hoi An was an active 15th-19th century international trading port,Level 2 for a well-attested international port-town in central Vietnam.,NO,VIETNAM_FUTURE_REWORK,NO,,https://whc.unesco.org/en/list/948,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_MEKONG,Mekong,building_rice_farm,Rice Farms,1,LOW,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Mekong settlement was expanding and rice was a principal marketed crop,Low confidence at 1776 cutoff; only one level.,NO,VIETNAM_FUTURE_REWORK,NO,,https://whc.unesco.org/en/list/948,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_TONKIN,Tonkin,building_government_administration,Government Administration,1,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Thang Long was the Trinh governmental center,One major regional administration level.,NO,VIETNAM_FUTURE_REWORK,NO,,https://whc.unesco.org/en/list/948,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_TONKIN,Tonkin,building_paper_mill,Paper Mills,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,PROTO_INDUSTRIAL_DISTRICT,Long-established paper craft around northern Vietnamese administrative/printing centers,Conservative level 1.,YES,VIETNAM_FUTURE_REWORK,NO,,https://whc.unesco.org/en/list/948,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_TONKIN,Tonkin,building_textile_mill,Textile Manufacture,2,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Red River delta silk/cotton craft production supplied dense urban markets,Level 2 for major northern craft zone.,NO,VIETNAM_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/all-political-power-comes-from-the-barrel-of-a-gun-arms-trading-gun-control-and-revolt-in-ayutthaya-16581709/018E8EAA0AAE07CBCF41E59EC02FA5EC,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,DAI,Dai Nam,STATE_TONKIN,Tonkin,building_trade_center,Trade Center,1,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Thang Long and declining but still connected northern trading networks,Level 1; does not recreate the 17th-century peak of Pho Hien.,NO,VIETNAM_FUTURE_REWORK,NO,,https://whc.unesco.org/en/list/948,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,EZO,Ezochi,STATE_HOKKAIDO,Yezo,building_fishing_wharf,Fishing Wharves,1,LOW,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Commercial exchange of marine products existed through Ainu-Japanese trade,Low-confidence aggregated organized fishery; avoids treating subsistence fishing as a building.,YES,NONE,NO,,https://academic.oup.com/edited-volume/61799/chapter-abstract/546293695,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,JAP,Japan,STATE_CHUGOKU,Chugoku,building_whaling_station,Whaling Stations,1,MEDIUM,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,COMMERCIAL_EXTRACTION,Western Japan participated in organized coastal whaling networks,Conservative level 1.,YES,NONE,NO,,https://www.whaling.jp/english/history.html,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
