Owner_TAG,Country,State_ID,State_Name,Current_Level,Road_PM,Canal_PM,Rail_PM,Passenger_PM,Infrastructure_Available,Infrastructure_Used,Current_Market_Access,Additional_Level_Needed,Historical_Connectivity_Exception,Evidence,Final_Target_Level,Final_Infrastructure_Available,Reason
USA,America,STATE_CONNECTICUT,Connecticut,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,5.5,100.0_PROJECTED,0,NO,"1 | 0 | Dense colonial settlement with mixed commercial farming, maritime trades and Yale.",2,9.0,Target satisfies usage 5.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_DELAWARE,Delaware,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_DISTRICT_OF_COLUMBIA,District of Columbia,6,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,21.0,19.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,6,21.0,Target satisfies usage 19.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_GEORGIA,Georgia,3,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,12.0,9.5,100.0_PROJECTED,0,NO,"1 | 0 | Organized plantation/export agriculture and regional ports were present, but below South Carolina/Virginia scale.",3,12.0,Target satisfies usage 9.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_MAINE,Maine,3,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,12.0,8.5,100.0_PROJECTED,0,NO,"1 | 0 | Northern New England combined commercial timber, fishing and shipbuilding with Atlantic ports.",3,12.0,Target satisfies usage 8.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_MARYLAND,Maryland,4,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,15.0,12.5,100.0_PROJECTED,0,NO,1 | 0 | Tobacco remained a major export while grain and Atlantic commerce diversified the economy.,4,15.0,Target satisfies usage 12.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_MASSACHUSETTS,Massachusetts,6,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,21.0,17.5,100.0_PROJECTED,0,NO,1 | 0 | Post roads and intercolonial roads connected the dense Massachusetts settlements.,6,21.0,Target satisfies usage 17.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_NEW_HAMPSHIRE,New Hampshire,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,5.5,100.0_PROJECTED,0,NO,"1 | 0 | Northern New England combined commercial timber, fishing and shipbuilding with Atlantic ports.",2,9.0,Target satisfies usage 5.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_NEW_JERSEY,New Jersey,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,6.5,100.0_PROJECTED,0,NO,1 | 0 | Commercial grain and an established ironworking tradition coexisted with Princeton.,2,9.0,Target satisfies usage 6.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_NEW_YORK,New York,6,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,21.0,18.9,100.0_PROJECTED,0,NO,1 | 0 | New York was a major Atlantic port and grain-producing colony before the Revolution.,6,21.0,Target satisfies usage 18.9 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_NORTH_CAROLINA,North Carolina,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,5.5,100.0_PROJECTED,0,NO,"1 | 0 | Organized plantation/export agriculture and regional ports were present, but below South Carolina/Virginia scale.",2,9.0,Target satisfies usage 5.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_PENNSYLVANIA,Pennsylvania,10,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,33.0,30.0,100.0_PROJECTED,0,NO,2 | 0 | Philadelphia was the largest manufacturing/publishing centre in British North America; southeastern Pennsylvania had dense mills and workshops.,10,33.0,Target satisfies usage 30.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_RHODE_ISLAND,Rhode Island,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,4.5,100.0_PROJECTED,0,NO,1 | 0 | Newport and Narragansett Bay supported maritime commerce; Brown existed from 1764.,2,9.0,Target satisfies usage 4.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_SOUTH_CAROLINA,South Carolina,4,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,15.0,12.0,100.0_PROJECTED,0,NO,"1 | 0 | Rice, indigo and Charleston's merchant/shipping economy were established and export-oriented.",4,15.0,Target satisfies usage 12.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_VERMONT,Vermont,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_VIRGINIA,Virginia,5,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,18.0,15.7,100.0_PROJECTED,0,NO,1 | 0 | Virginia's tobacco plantation and inspection/warehouse system was one of the largest organized export sectors in British America.,5,18.0,Target satisfies usage 15.7 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
USA,America,STATE_WEST_VIRGINIA,West Virginia,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
UTE,Ute,STATE_COLORADO,Colorado,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
UTE,Ute,STATE_UTAH,Utah,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
UZH,Uly Zhuz,STATE_SYRDARYA,Syrdarya,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
VEN,Venice,STATE_DALMATIA,Dalmatia,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,5.0,60.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 5.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
VEN,Venice,STATE_IONIAN_ISLANDS,Ionian Islands,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,3.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 3.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
VEN,Venice,STATE_ISTRIA,Istria,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,11.0,27.3_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 11.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
VEN,Venice,STATE_MONTENEGRO,Montenegro,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
VEN,Venice,STATE_SOUTH_TYROL,South Tyrol,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,2.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 2.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
VEN,Venice,STATE_VENETIA,Venetia,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,47.0,6.4_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 47.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
VEN,Venice,STATE_WEST_AEGEAN_ISLANDS,West Aegean Islands,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
VND,Venda,STATE_TRANSVAAL,Transvaal,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
VNT,Vanuatu,STATE_VANUATU,Vanuatu,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WAD,Wadai,STATE_CHAD,Chad,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,2.0,100.0_PROJECTED,0,NO,"One regional road/caravan level, not the later direct Benghazi route. | No canal level recommended. | Regional caravan traffic existed, but the direct Benghazi–Wadai route belongs after 1809; one low-confidence road seed only.",1,6.0,Target satisfies usage 2.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WAD,Wadai,STATE_WADDAI,Waddai,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WAL,Wallachia,STATE_WALLACHIA,Wallachia,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WBL,Griqualand,STATE_NORTHERN_CAPE,Northern Cape,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WDJ,Wiradjuri,STATE_NEW_SOUTH_WALES,New South Wales,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WDJ,Wiradjuri,STATE_QUEENSLAND,Queensland,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WEI,Saxe-Weimar,STATE_SAXONY,Saxony,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,1.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 1.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WKB,Waka-Gabi,STATE_QUEENSLAND,Queensland,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WLD,Waldeck,STATE_HESSE,Hesse,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,1.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 1.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WRR,Worrorra,STATE_NORTHERN_TERRITORY,Northern Territory,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WRR,Worrorra,STATE_WESTERN_AUSTRALIA,Western Australia,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WSG,Warsangali,STATE_SOMALILAND,Somaliland,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WTI,Anangu,STATE_NORTHERN_TERRITORY,Northern Territory,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
WTI,Anangu,STATE_SOUTH_AUSTRALIA,South Australia,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
