TAG,Country,Region,Subregion,Current_Tier,Tier_Action,Recommended_Tier,Technology_ID,Current_Status,Decision,Confidence,Historical_Status,Synthesis_Action,Synthesis_Note,Prerequisite_Note,Gameplay_Note,Reason,Source_1,Source_2,Research_Source
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,light_infantry_tactics,TIER,KEEP,MEDIUM,SECTORAL,KEEP_PRESENT,Regional recommendation accepted.,Prerequisites historically justified/recommended: regulated_small_arms.,Unlocks: —; Modifier: yes: unit_experience_gain_mult,Tactiques d'infanterie légère présentes ou émergentes dans les armées régulières; nœud frontière à traiter comme sectoriel.,https://www.artillerimuseet.se/sv-SE/english-deutsch/english/history-of-artillery-45539508,https://www.nrm.se/engelska/in-english/collections/geological-collections---minerals/history-of-our-collections/the-bergskollegium-collection,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,organized_textile_production,TIER,KEEP,HIGH,ESTABLISHED,KEEP_PRESENT,Regional recommendation accepted.,No direct prerequisite.,"Unlocks: PM:pm_craftsman_sewing, bâtiment:building_textile_mill; Modifier: no",Production textile artisanale/proto-industrielle établie; le nœud ne suppose pas encore la mécanisation britannique.,https://www.jernkontoret.se/en/the-steel-industry/the-history-of-swedish-steel-industry/,https://www.nrm.se/engelska/in-english/collections/geological-collections---minerals/history-of-our-collections/the-bergskollegium-collection,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,periodical_print_networks,ABSENT,ADD,MEDIUM,ESTABLISHED,ADD,Regional recommendation accepted.,No direct prerequisite.,"Unlocks: loi:law_censorship, loi:law_religious_schools; Modifier: yes: country_authority_mult, country_voting_power_mult",L’Académie diffuse des publications et la Suède dispose d’un espace imprimé périodique suffisant pour le sens gameplay du nœud.,https://www.kva.se/en/about-us/history/,https://www.scb.se/en/About-us/main-activity/history-of-statistics-sweden/?menu=open,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,regulated_small_arms,TIER,KEEP,HIGH,ESTABLISHED,KEEP_PRESENT,Regional recommendation accepted.,Prerequisites historically justified/recommended: scientific_fortification_siegecraft.,"Unlocks: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry; Modifier: no","Armes réglementaires et capacité d'approvisionnement militaire centralisé attestées, au moins dans les principaux arsenaux/centres.",https://www.artillerimuseet.se/sv-SE/english-deutsch/english/history-of-artillery-45539508,https://www.nrm.se/engelska/in-english/collections/geological-collections---minerals/history-of-our-collections/the-bergskollegium-collection,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,scientific_fortification_siegecraft,ABSENT,ADD,MEDIUM,ESTABLISHED,ADD,Regional recommendation accepted.,No direct prerequisite.,"Unlocks: bâtiment:building_barrack, bâtiment:building_naval_fortification; Modifier: no",L’artillerie et les fortifications suédoises sont institutionnalisées; ce parent est historiquement plus plausible que de laisser regulated_small_arms sans lui.,https://www.artillerimuseet.se/sv-SE/english-deutsch/english/history-of-artillery-45539508,https://www.kva.se/en/about-us/history/,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,scientific_naval_architecture,ABSENT,ADD,HIGH,ESTABLISHED,ADD,Regional recommendation accepted.,Prerequisites historically justified/recommended: state_dockyard_systems.,Unlocks: —; Modifier: no,Chapman publie Architectura Navalis Mercatoria en 1768 et applique une approche mathématique/systématique à la construction navale suédoise.,https://www.sjohistoriska.se/en/explore/collections/archives/ritningar/fredrik-henrik-af-chapman,https://www.kva.se/en/about-us/history/,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,shaft_mining,TIER,KEEP,HIGH,ESTABLISHED,KEEP_PRESENT,Regional recommendation accepted.,No direct prerequisite.,"Unlocks: bâtiment:building_coal_mine, bâtiment:building_copper_mine, bâtiment:building_iron_mine, bâtiment:building_lead_mine, bâtiment:building_limestone_quarry, bâtiment:building_salt_mine, bâtiment:building_sulfur_mine, décret:decree_encourage_resource_industry; Modifier: no",Exploitation minière en puits ou industrie extractive organisée attestée à l'échelle pertinente de Sweden.,https://www.jernkontoret.se/en/the-steel-industry/the-history-of-swedish-steel-industry/,https://www.nrm.se/engelska/in-english/collections/geological-collections---minerals/history-of-our-collections/the-bergskollegium-collection,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,specialized_technical_academies,EXPLICIT,KEEP,HIGH,SECTORAL,KEEP_PRESENT,Regional recommendation accepted.,Prerequisites historically justified/recommended: institutionalized_scientific_exchange.,Unlocks: bâtiment:building_university; Modifier: no,Les institutions minières/scientifiques et la formation technique spécialisée sont anciennes; le Bergskollegium et les milieux savants constituent un équivalent sectoriel crédible du nœud.,https://www.nrm.se/engelska/in-english/collections/geological-collections---minerals/history-of-our-collections/the-bergskollegium-collection,https://www.kva.se/en/about-us/history/,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,standardized_field_artillery,TIER,KEEP,MEDIUM,SECTORAL,KEEP_PRESENT,Regional recommendation accepted.,Prerequisites historically justified/recommended: regulated_small_arms.,Unlocks: PM:pm_cannons; Modifier: no,Artillerie de campagne régulière et systèmes de pièces organisés attestés; nœud frontière mais plausible en 1776.,https://www.artillerimuseet.se/sv-SE/english-deutsch/english/history-of-artillery-45539508,https://www.nrm.se/engelska/in-english/collections/geological-collections---minerals/history-of-our-collections/the-bergskollegium-collection,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,state_dockyard_systems,ABSENT,ADD,HIGH,ESTABLISHED,ADD,Regional recommendation accepted.,No direct prerequisite.,"Unlocks: bâtiment:building_naval_administration, bâtiment:building_shipyard; Modifier: yes: country_admiral_rank_impact_mult",Chantiers et administration navale d’État sont clairement établis; Chapman travaille dans un système public de construction navale.,https://www.sjohistoriska.se/en/explore/collections/archives/ritningar/fredrik-henrik-af-chapman,https://www.artillerimuseet.se/sv-SE/english-deutsch/english/history-of-artillery-45539508,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,systematic_administrative_statistics,TIER,KEEP,HIGH,ESTABLISHED,KEEP_PRESENT,Regional recommendation accepted.,No direct prerequisite.,"Unlocks: bâtiment:building_government_administration, décret:decree_emergency_relief, décret:decree_road_maintenance; Modifier: yes: country_institution_home_affairs_max_investment_add, state_incorporation_speed_mult, state_tax_capacity_add",Appareil administratif capable de collecte/usage régulier de données; le degré de diffusion varie fortement selon les territoires.,https://www.kva.se/en/about-us/history/,https://www.scb.se/en/About-us/main-activity/history-of-statistics-sweden/?menu=open,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,systematic_cadastral_surveying,ABSENT,ADD,HIGH,ESTABLISHED,ADD,Regional recommendation accepted.,Prerequisites historically justified/recommended: systematic_administrative_statistics.,Unlocks: —; Modifier: no,La Suède dispose depuis le XVIIe siècle d’un appareil cartographique cadastral et de registres géométriques détaillés.,https://www.lantmateriet.se/sv/kartor/vara-karttjanster/Historiska-kartor/Arkiven-som-ingar/Lantmateristyrelsens-arkiv---LMS/,https://www.scb.se/en/About-us/main-activity/history-of-statistics-sweden/?menu=open,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,systematic_population_registration,ABSENT,ADD,HIGH,ESTABLISHED,ADD,Regional recommendation accepted.,Prerequisites historically justified/recommended: systematic_administrative_statistics.,"Unlocks: PM:pm_horizontal_drawer_cabinets, loi:law_per_capita_based_taxation; Modifier: no",Tabellverket fonctionne depuis 1749 et une commission permanente depuis 1756; c’est un des cas les plus solides de registre/statistique de population avant 1776.,https://www.scb.se/en/About-us/main-activity/history-of-statistics-sweden/?menu=open,https://www.kva.se/en/about-us/history/,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWE,Sweden,Northern Europe,Sweden,tier_4,KEEP_TIER,tier_4,urbanization,TIER,KEEP,MEDIUM,ABSTRACT,KEEP_PRESENT,Regional recommendation accepted.,No direct prerequisite.,"Unlocks: bâtiment:building_construction_sector, bâtiment:building_urban_center; Modifier: no",Nœud abstrait de compatibilité débloquant centres urbains/construction; présence de villes et de métiers de construction suffisante.,https://www.kva.se/en/about-us/history/,https://www.scb.se/en/About-us/main-activity/history-of-statistics-sweden/?menu=open,TECH_START_1776_NORTHERN_EASTERN_EUROPE_MATRIX.csv
SWI,Switzerland,Central Europe / German world / Italy,Swiss Confederacy,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,codified_practical_knowledge,TIER,KEEP,MEDIUM,ABSTRACT,KEEP_PRESENT,Regional recommendation accepted.,"Missing game-tree prerequisite(s): institutionalized_scientific_exchange, periodical_print_networks. Do not auto-add them solely to close the tree; treat as historical/tree abstraction unless independently justified.",Audit flag: NO_DIRECT_GAMEPLAY_UNLOCK,"The node is a broad, no-direct-unlock abstraction for codified administrative/practical knowledge. Literate state/corporate practice is plausible, but its missing print/scientific-exchange parents should not be granted automatically.",https://hls-dhs-dss.ch/de/articles/013931/2010-03-31/,https://hls-dhs-dss.ch/fr/articles/008683/2008-06-05/,TECH_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_MATRIX.csv
SWI,Switzerland,Central Europe / German world / Italy,Swiss Confederacy,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,distillation,TIER,KEEP,HIGH,ESTABLISHED,KEEP_PRESENT,Regional recommendation accepted.,,"Unlocks: PM:pm_pot_stills, PM:pm_spiced_food_preparations",Pot-still distillation and related artisanal food processing were long-established before 1776; the node does not require later fractional/industrial distillation.,https://hls-dhs-dss.ch/de/articles/013931/2010-03-31/,https://hls-dhs-dss.ch/fr/articles/008683/2008-06-05/,TECH_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_MATRIX.csv
SWI,Switzerland,Central Europe / German world / Italy,Swiss Confederacy,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,improved_husbandry,TIER,KEEP,MEDIUM,ESTABLISHED,KEEP_PRESENT,Regional recommendation accepted.,,"Unlocks: bâtiment:building_banana_plantation, bâtiment:building_coffee_plantation, bâtiment:building_dye_plantation, bâtiment:building_livestock_ranch, bâtiment:building_maize_farm, bâtiment:building_millet_farm, bâtiment:building_opium_plantation, bâtiment:building_rice_farm, bâtiment:building_rye_farm, bâtiment:building_silk_plantation, bâtiment:building_spice_plantation, bâtiment:building_sugar_plantation, bâtiment:building_tea_plantation, bâtiment:building_tobacco_plantation, bâtiment:building_vineyard, bâtiment:building_wheat_farm, décret:decree_encourage_agricultural_industry",The gameplay node is the pre-mechanized agricultural base and farm/livestock organization. It is compatible with eighteenth-century agriculture; later tools and crop innovations remain separate frontier nodes.,https://hls-dhs-dss.ch/de/articles/013931/2010-03-31/,https://hls-dhs-dss.ch/fr/articles/008683/2008-06-05/,TECH_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_MATRIX.csv
SWI,Switzerland,Central Europe / German world / Italy,Swiss Confederacy,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,international_relations,TIER,KEEP,HIGH,ESTABLISHED,KEEP_PRESENT,Regional recommendation accepted.,,Audit flag: NO_DIRECT_GAMEPLAY_UNLOCK,The polity participated in an eighteenth-century diplomatic order. The node has no direct gameplay unlock and does not imply modern international institutions.,https://www.cambridge.org/core/journals/central-european-history/article/abs/international-migration-germany-in-the-eighteenth-century/5D623136C2A329946EBC9B4607F2D208,https://www.cambridge.org/core/books/abs/cultures-of-power-in-europe-during-the-long-eighteenth-century/military-culture-in-the-reich-c-16801806/F52FD6774258813E7A482606C91377B9,TECH_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_MATRIX.csv
SWI,Switzerland,Central Europe / German world / Italy,Swiss Confederacy,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,light_infantry_tactics,TIER,REVIEW,MEDIUM,FRONTIER,KEEP_PRESENT_CONSERVATIVE,REVIEW resolved conservatively: preserve the currently present technology.,Prerequisite(s) satisfied in the recommended setup: regulated_small_arms.,Modifier: yes: unit_experience_gain_mult,Light-infantry doctrine was real in 1776 but uneven. The generic tier does not prove that this minor polity institutionalized the practice.,https://hls-dhs-dss.ch/de/articles/013931/2010-03-31/,https://hls-dhs-dss.ch/fr/articles/008683/2008-06-05/,TECH_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_MATRIX.csv
SWI,Switzerland,Central Europe / German world / Italy,Swiss Confederacy,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,organized_textile_production,TIER,KEEP,HIGH,ESTABLISHED,KEEP_PRESENT,Regional recommendation accepted.,,"Unlocks: PM:pm_craftsman_sewing, bâtiment:building_textile_mill",Export-oriented proto-industry is directly documented in this polity/region before 1776.,https://hls-dhs-dss.ch/de/articles/013931/2010-03-31/,https://hls-dhs-dss.ch/de/articles/013957/2014-10-07/,TECH_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_MATRIX.csv
SWI,Switzerland,Central Europe / German world / Italy,Swiss Confederacy,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,regulated_small_arms,TIER,REVIEW,MEDIUM,SECTORAL,KEEP_PRESENT_CONSERVATIVE,REVIEW resolved conservatively: preserve the currently present technology.,Missing game-tree prerequisite(s): scientific_fortification_siegecraft. Do not auto-add them solely to close the tree; treat as historical/tree abstraction unless independently justified.,"Unlocks: bâtiment:building_arms_industry, bâtiment:building_artillery_foundry","A generic tier should not imply Prussian-style regulated arms production for every minor state, free city, Swiss canton or Italian duchy. Local arsenals and procurement need tag-specific proof.",https://hls-dhs-dss.ch/de/articles/013931/2010-03-31/,https://hls-dhs-dss.ch/fr/articles/008683/2008-06-05/,TECH_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_MATRIX.csv
SWI,Switzerland,Central Europe / German world / Italy,Swiss Confederacy,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,shaft_mining,TIER,REVIEW,MEDIUM,SECTORAL,KEEP_PRESENT_CONSERVATIVE,REVIEW resolved conservatively: preserve the currently present technology.,,"Unlocks: bâtiment:building_coal_mine, bâtiment:building_copper_mine, bâtiment:building_iron_mine, bâtiment:building_lead_mine, bâtiment:building_limestone_quarry, bâtiment:building_salt_mine, bâtiment:building_sulfur_mine, décret:decree_encourage_resource_industry",The generic tier grants a full mine-building package. The regional literature does not justify assuming comparable shaft-mining capacity for every small state or city-state; retain only after tag-specific confirmation.,https://hls-dhs-dss.ch/de/articles/013931/2010-03-31/,https://hls-dhs-dss.ch/fr/articles/008683/2008-06-05/,TECH_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_MATRIX.csv
SWI,Switzerland,Central Europe / German world / Italy,Swiss Confederacy,tier_4,REPLACE_WITH_EXPLICIT_SETUP,,standardized_field_artillery,TIER,REVIEW,MEDIUM,FRONTIER,KEEP_PRESENT_CONSERVATIVE,REVIEW resolved conservatively: preserve the currently present technology.,Prerequisite(s) satisfied in the recommended setup: regulated_small_arms.,Unlocks: PM:pm_cannons,The node is a 1776-frontier capability and should not be inherited automatically by every tier-4 polity; specific artillery organization must be demonstrated.,https://hls-dhs-dss.ch/de/articles/013931/2010-03-31/,https://hls-dhs-dss.ch/fr/articles/008683/2008-06-05/,TECH_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_MATRIX.csv
